id,name,winner_par,geometry,cent,x,y,swing1
E14000796,"Liverpool, West Derby",Labour,"list(c(0.150931876187744, 0.150931876187744, 0.161350179813486, 0.161350179813486, 0.150931876187744, 0.26251731892486, 0.272935622550602, 0.272935622550602, 0.26251731892486, 0.26251731892486))","c(0.156141028000615, 0.267726470737731)",156,267,
E14000979,Stretford and Urmston,Labour,"list(c(0.182166643454368, 0.182166643454368, 0.171747140384211, 0.171747140384211, 0.182166643454368, 0.272935622550602, 0.26251731892486, 0.26251731892486, 0.272935622550602, 0.272935622550602))","c(0.17695689191929, 0.267726470737731)",176,267,
E14000532,Altrincham and Sale West,Conservative,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252101061410178, 0.252101061410178))","c(0.176975324557713, 0.257309190167519)",176,257,
E14000747,Heywood and Middleton,Labour,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.293771912302094, 0.304188840094538, 0.304188840094538, 0.293771912302094, 0.293771912302094))","c(0.18739391040567, 0.298980376198316)",187,298,
E14000612,Bury South,Labour,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.176975324557713, 0.309398168296293)",176,309,
E14000579,Bolton South East,Labour,"list(c(0.150931876187744, 0.150931876187744, 0.161350179813486, 0.161350179813486, 0.150931876187744, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.156141028000615, 0.288562922818281)",156,288,
E14001054,Worsley and Eccles South,Labour,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.272935622550602, 0.283353933334467, 0.283353933334467, 0.272935622550602, 0.272935622550602))","c(0.176975324557713, 0.278144777942535)",176,278,
E14000611,Bury North,Conservative,"list(c(0.161350179813486, 0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.166558467320823, 0.309398168296293)",166,309,
E14000578,Bolton North East,Labour,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.293771912302094, 0.304188840094538, 0.304188840094538, 0.293771912302094, 0.293771912302094))","c(0.176975324557713, 0.298980376198316)",176,298,
E14000871,Oldham West and Royton,Labour,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.293771912302094, 0.304188840094538, 0.304188840094538, 0.293771912302094, 0.293771912302094))","c(0.19781325472583, 0.298980376198316)",197,298,
E14000537,Ashton-under-Lyne,Labour,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.18739391040567, 0.288562922818281)",187,288,
E14000807,Manchester Central,Labour,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.272935622550602, 0.283353933334467, 0.283353933334467, 0.272935622550602, 0.272935622550602))","c(0.18739391040567, 0.278144777942535)",187,278,
E14000571,Blackley and Broughton,Labour,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.176975324557713, 0.288562922818281)",176,288,
E14000911,Salford and Eccles,Labour,"list(c(0.161350179813486, 0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.166558467320823, 0.288562922818281)",166,288,
E14000661,Denton and Reddish,Labour,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.272935622550602, 0.283353933334467, 0.283353933334467, 0.272935622550602, 0.272935622550602))","c(0.208230535296043, 0.278144777942535)",208,278,
E14000969,Stockport,Labour,"list(c(0.192584629580118, 0.192584629580118, 0.203001204594792, 0.203001204594792, 0.192584629580118, 0.26251731892486, 0.272935622550602, 0.272935622550602, 0.26251731892486, 0.26251731892486))","c(0.197792917087455, 0.267726470737731)",197,267,
E14000808,"Manchester, Gorton",Labour,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.272935622550602, 0.283353933334467, 0.283353933334467, 0.272935622550602, 0.272935622550602))","c(0.19781325472583, 0.278144777942535)",197,278,
E14000627,Cheadle,Conservative,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252101061410178, 0.252101061410178))","c(0.19781325472583, 0.257309190167519)",197,257,
E14001059,Wythenshawe and Sale East,Labour,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252101061410178, 0.252101061410178))","c(0.18739391040567, 0.257309190167519)",187,257,
E14000809,"Manchester, Withington",Labour,"list(c(0.182166643454368, 0.182166643454368, 0.192584629580118, 0.192584629580118, 0.182166643454368, 0.26251731892486, 0.272935622550602, 0.272935622550602, 0.26251731892486, 0.26251731892486))","c(0.187375636517243, 0.267726470737731)",187,267,
E14000967,Stalybridge and Hyde,Labour,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.19781325472583, 0.288562922818281)",197,288,
E14000738,Hazel Grove,Conservative,"list(c(0.213438487664499, 0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.213438487664499, 0.252101061410178, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252352909459372, 0.252101061410178))","c(0.208230535296043, 0.257309190167519)",208,257,
E14000589,Bradford West,Labour,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.19781325472583, 0.330235128325546)",197,330,
E14000766,Keighley,Conservative,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.18739391040567, 0.330235128325546)",187,330,
E14000780,Leeds North West,Liberal Democrats,"list(c(0.223855768234712, 0.223855768234712, 0.234275094915984, 0.234275094915984, 0.223855768234712, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.229065431575348, 0.330235128325546)",229,330,
E14000777,Leeds Central,Labour,"list(c(0.223855768234712, 0.223855768234712, 0.234275094915984, 0.234275094915984, 0.223855768234712, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.229065431575348, 0.319816912894247)",229,319,
E14000779,Leeds North East,Labour,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.239484087978859, 0.330235128325546)",239,330,
E14000778,Leeds East,Labour,"list(c(0.244693081041734, 0.244693081041734, 0.255110361611946, 0.255110361611946, 0.244693081041734, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.24990172132684, 0.319816912894247)",249,319,
E14000781,Leeds West,Labour,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.218647127949606, 0.319816912894247)",218,319,
E14000886,Pudsey,Conservative,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.218647127949606, 0.330235128325546)",218,330,
E14000587,Bradford East,Labour,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.208230535296043, 0.330235128325546)",208,330,
E14000925,Shipley,Conservative,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.18739391040567, 0.319816912894247)",187,319,
E14000756,Huddersfield,Labour,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.218647127949606, 0.309398168296293)",218,309,
E14000836,"Normanton, Pontefract and Castleford",Labour,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.239484087978859, 0.309398168296293)",239,309,
E14000548,Batley and Spen,Labour,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.208230535296043, 0.319816912894247)",208,319,
E14000826,Morley and Outwood,Conservative,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.239484087978859, 0.319816912894247)",239,319,
E14000588,Bradford South,Labour,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.314607496498049, 0.325026329290444, 0.325026329290444, 0.314607496498049, 0.314607496498049))","c(0.19781325472583, 0.319816912894247)",197,319,
E14000723,Halifax,Labour,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.208230535296043, 0.309398168296293)",208,309,
E14000666,Dewsbury,Labour,"list(c(0.223855768234712, 0.223855768234712, 0.234275094915984, 0.234275094915984, 0.223855768234712, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.229065431575348, 0.309398168296293)",229,309,
E14000724,Haltemprice and Howden,Conservative,"list(c(0.244693081041734, 0.244693081041734, 0.255110361611946, 0.255110361611946, 0.244693081041734, 0.304188840094538, 0.314607496498049, 0.314607496498049, 0.304188840094538, 0.304188840094538))","c(0.24990172132684, 0.309398168296293)",249,309,
E14000689,Elmet and Rothwell,Conservative,"list(c(0.244693081041734, 0.244693081041734, 0.255110361611946, 0.255110361611946, 0.244693081041734, 0.325026329290444, 0.335443927360649, 0.335443927360649, 0.325026329290444, 0.325026329290444))","c(0.24990172132684, 0.330235128325546)",249,330,
E14000919,Sheffield Central,Labour,"list(c(0.203001204594792, 0.203001204594792, 0.213417814887244, 0.213417814887244, 0.203001204594792, 0.26251731892486, 0.272935622550602, 0.272935622550602, 0.26251731892486, 0.26251731892486))","c(0.208209509741018, 0.267726470737731)",208,267,
E14000923,"Sheffield, Heeley",Labour,"list(c(0.213417814887244, 0.213417814887244, 0.223837147223118, 0.223837147223118, 0.213417814887244, 0.26251731892486, 0.272935622550602, 0.272935622550602, 0.26251731892486, 0.26251731892486))","c(0.218627481055181, 0.267726470737731)",218,267,
E14000922,"Sheffield, Hallam",Liberal Democrats,"list(c(0.223855768234712, 0.223855768234712, 0.234275094915984, 0.234275094915984, 0.223855768234712, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252101061410178, 0.252101061410178))","c(0.229065431575348, 0.257309190167519)",229,257,
E14000748,High Peak,Conservative,"list(c(0.213428821553633, 0.213428821553633, 0.223848853790442, 0.223848853790442, 0.213428821553633, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252101061410178, 0.252101061410178))","c(0.218638837672037, 0.257309190167519)",218,257,
E14000904,Rotherham,Labour,"list(c(0.223858519901309, 0.223858519901309, 0.234277846582581, 0.234277846582581, 0.223858519901309, 0.272935622550602, 0.283353933334467, 0.283353933334467, 0.272935622550602, 0.272935622550602))","c(0.229068183241945, 0.278144777942535)",229,278,
E14000921,"Sheffield, Brightside and Hillsborough",Labour,"list(c(0.223858519901309, 0.223858519901309, 0.213439863497798, 0.213439863497798, 0.223858519901309, 0.283353933334467, 0.272935622550602, 0.272935622550602, 0.283353933334467, 0.283353933334467))","c(0.218649191699554, 0.278144777942535)",218,278,
E14000541,Barnsley Central,Labour,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.218647127949606, 0.288562922818281)",218,288,
E14000669,Doncaster North,Labour,"list(c(0.244693081041734, 0.244693081041734, 0.255110361611946, 0.255110361611946, 0.244693081041734, 0.293771912302094, 0.304188840094538, 0.304188840094538, 0.293771912302094, 0.293771912302094))","c(0.24990172132684, 0.298980376198316)",249,298,
E14000668,Doncaster Central,Labour,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.239484087978859, 0.288562922818281)",239,288,
E14000667,Don Valley,Labour,"list(c(0.244693081041734, 0.244693081041734, 0.255110361611946, 0.255110361611946, 0.244693081041734, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.24990172132684, 0.288562922818281)",249,288,
E14000903,Rother Valley,Labour,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.252101061410178, 0.26251731892486, 0.26251731892486, 0.252101061410178, 0.252101061410178))","c(0.239484087978859, 0.257309190167519)",239,257,
E14000920,Sheffield South East,Labour,"list(c(0.223837147223118, 0.223837147223118, 0.234255797972027, 0.234255797972027, 0.223837147223118, 0.26251731892486, 0.272935622550602, 0.272935622550602, 0.26251731892486, 0.26251731892486))","c(0.229046472597572, 0.267726470737731)",229,267,
E14000542,Barnsley East,Labour,"list(c(0.223855768234712, 0.223855768234712, 0.234275094915984, 0.234275094915984, 0.223855768234712, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.229065431575348, 0.288562922818281)",229,288,
E14001028,Wentworth and Dearne,Labour,"list(c(0.234277846582581, 0.234277846582581, 0.244693751319495, 0.244693751319495, 0.234277846582581, 0.272935622550602, 0.283353933334467, 0.283353933334467, 0.272935622550602, 0.272935622550602))","c(0.239485798951038, 0.278144777942535)",239,278,
E14000876,Penistone and Stocksbridge,Labour,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.283353933334467, 0.293771912302094, 0.293771912302094, 0.283353933334467, 0.283353933334467))","c(0.208230535296043, 0.288562922818281)",208,288,
E14000740,Hemsworth,Labour,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.293771912302094, 0.304188840094538, 0.304188840094538, 0.293771912302094, 0.293771912302094))","c(0.239484087978859, 0.298980376198316)",239,298,
